IDDate,CEtaCod2,IFRM0,IFRM1,IFRM2,IFRM3,IFRM4,IFRC0,IFRC1,IFRC2,IFRC3,IFRC4
392,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
393,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
394,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
395,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
396,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
397,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
398,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
399,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
400,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
401,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
402,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
403,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
404,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
405,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
406,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
407,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
408,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
409,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
410,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
411,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
412,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
413,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
414,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
415,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
416,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
417,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
418,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
419,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
420,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
421,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
422,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
423,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
424,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
425,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
426,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
427,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
428,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
429,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
430,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
431,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
432,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
433,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
434,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
435,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
436,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
437,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
438,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
439,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
440,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
441,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
442,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
443,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
444,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
445,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
446,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
447,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
448,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
449,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
450,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
451,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
452,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
453,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
454,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
455,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
456,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
457,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
458,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
459,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
460,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
461,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
462,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
463,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
464,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
465,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
466,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
467,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
468,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
469,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
470,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
471,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
472,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
473,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
474,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
475,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
476,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
477,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
478,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
479,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
480,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
481,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
482,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
483,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
484,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
485,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
486,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
487,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
488,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
489,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
490,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
491,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
492,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
493,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
494,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
495,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
496,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
497,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
498,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
499,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
500,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
501,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
502,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
503,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
504,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
505,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
506,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
507,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
508,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
509,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
510,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
511,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
512,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
513,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
514,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
515,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
516,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
517,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
518,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
519,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
520,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
521,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
522,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
523,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
524,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
525,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
526,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
527,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
528,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
529,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
530,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
531,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
532,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
533,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
534,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
535,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
536,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
537,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
538,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
539,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
540,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
541,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
542,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
543,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
544,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
545,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
546,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
547,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
548,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
549,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
550,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
551,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
552,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
553,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
554,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
555,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
556,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
557,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
558,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
559,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
560,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
561,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
562,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
563,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
564,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
565,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
566,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
567,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
568,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
569,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
570,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
571,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
572,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
573,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
574,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
575,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
576,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
577,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
578,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
579,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
580,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
581,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
582,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
583,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
584,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
585,5,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
308,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
309,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
310,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
311,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
312,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
313,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
314,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
315,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
316,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
317,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
318,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
319,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
320,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
321,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
322,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
323,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
324,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
325,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
326,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
327,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
328,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
329,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
330,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
331,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
332,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
333,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
334,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
335,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
336,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
337,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
338,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
339,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
340,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
341,6,1,8.33333333333333,14.9253731343284,1,1,1,3.03030303030303,4.03225806451613,1,1
